Item,Title,Latitude,Longitude,Workshop
http://www.wikidata.org/entity/Q1742919,Lärbro Church,57.78717,18.79378
http://www.wikidata.org/entity/Q1742922,Martebo Church,57.74822,18.49454
http://www.wikidata.org/entity/Q1742924,Mästerby Church,57.46994444,18.30394444
http://www.wikidata.org/entity/Q1742931,Norrlanda Church,57.50155,18.65973
http://www.wikidata.org/entity/Q1742932,Näs Church,57.11017,18.26241
http://www.wikidata.org/entity/Q1742933,Othem Church,57.74739,18.73879
http://www.wikidata.org/entity/Q1742938,Roma Church,57.52638889,18.44195833
http://www.wikidata.org/entity/Q1742941,Rone Church,57.20899,18.4413
http://www.wikidata.org/entity/Q1742942,Rute Church,57.83372222,18.92344444
http://www.wikidata.org/entity/Q1742943,Sanda Church,57.429296,18.22327
http://www.wikidata.org/entity/Q1742946,Sproge Church,57.25361111,18.21091667
http://www.wikidata.org/entity/Q1742947,Stenkyrka Church,57.79324,18.53154
http://www.wikidata.org/entity/Q1742951,Tingstäde Church,57.73633333,18.61513889
http://www.wikidata.org/entity/Q1742954,Tofta Church,57.52158333,18.16877778
http://www.wikidata.org/entity/Q1742956,Träkumla Church,57.56035,18.313
http://www.wikidata.org/entity/Q1742965,Vallstena Church,57.60984,18.63679
http://www.wikidata.org/entity/Q1742968,Viklau Church,57.46552778,18.45658333
http://www.wikidata.org/entity/Q1742972,Väskinde Church,57.69058,18.42306
http://www.wikidata.org/entity/Q1742973,Västergarn Church,57.44086,18.15094
http://www.wikidata.org/entity/Q1742974,Västerhejde Church,57.580581,18.248183
http://www.wikidata.org/entity/Q1742979,Östergarn Church,57.42179,18.85879
http://www.wikidata.org/entity/Q18290294,Guldrupe parish,57.43033056,18.42659722
http://www.wikidata.org/entity/Q185947,Akebäck Church,57.54744444,18.39244444
http://www.wikidata.org/entity/Q26256841,Allhelgonakapellet,57.6575,18.31433
http://www.wikidata.org/entity/Q383294,Björke Church,57.50744,18.4214
http://www.wikidata.org/entity/Q573048,Fide church,57.07374,18.3163
http://www.wikidata.org/entity/Q59430435,Sankt Olofs parish,57.64299444,18.29384167
http://www.wikidata.org/entity/Q640779,Lummelunda church,57.76972222,18.45555556
http://www.wikidata.org/entity/Q653511,Eksta Church,57.28652778,18.20638889
http://www.wikidata.org/entity/Q657422,Linde Church,57.27969444,18.37975
http://www.wikidata.org/entity/Q664018,Visby Cathedral,57.64166667,18.29777778
http://www.wikidata.org/entity/Q775520,Sjonhem Church,57.48558,18.52076
http://www.wikidata.org/entity/Q940840,Fole Church,57.65058333,18.54483333
http://www.wikidata.org/entity/Q963413,Stånga Church,57.28307,18.46591
